Unnamed: 0,ID,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
95554,67519,Female,Loyal Customer,56,Business Travel,Business,2701,5,5,5,5,4,4,5,3,3,4,3,5,3,3,0,0,Satisfied
3186,27324,Male,Loyal Customer,24,Business Travel,Business,3782,5,5,5,5,3,5,3,3,5,2,3,1,2,3,0,0,Satisfied
54835,38316,Male,Loyal Customer,43,Business Travel,Business,1666,4,4,4,4,4,3,4,5,5,5,5,5,5,5,0,1,Satisfied
60523,72892,Male,Disloyal Customer,57,Business Travel,Business,689,2,2,2,3,4,2,4,4,1,5,3,3,3,4,114,93,Neutral or Dissatisfied
20827,74307,Male,Loyal Customer,51,Business Travel,Business,1928,4,4,4,4,3,4,4,4,4,4,4,4,4,3,0,0,Satisfied
45764,61620,Male,Loyal Customer,43,Business Travel,Business,1504,3,3,5,3,4,4,4,5,5,5,5,5,5,3,0,0,Satisfied
17610,16140,Male,Loyal Customer,30,Business Travel,Business,1741,3,3,4,3,4,4,4,4,5,4,5,5,5,4,0,0,Satisfied
91145,92053,Male,Loyal Customer,18,Business Travel,Business,1517,5,5,4,5,4,4,4,4,4,2,4,5,5,4,0,0,Satisfied
61366,100237,Male,Loyal Customer,44,Personal Travel,Business,1052,4,4,4,4,2,5,5,5,5,4,5,5,5,4,0,2,Neutral or Dissatisfied
61783,120438,Female,Disloyal Customer,24,Business Travel,Business,337,4,5,4,4,,4,1,1,2,1,3,2,3,1,4,5,Satisfied
30111,81955,Female,Loyal Customer,42,Business Travel,Business,1589,4,4,4,4,3,5,4,4,4,4,4,4,4,4,0,0,Satisfied
10920,79237,Female,Loyal Customer,64,Personal Travel,Eco,1521,0,5,0,4,1,1,2,1,1,0,1,1,1,4,0,0,Satisfied
46913,89636,Male,Loyal Customer,37,Business Travel,Business,1096,4,4,4,4,5,5,5,4,4,4,4,5,4,4,0,0,Satisfied
77158,76986,Female,Loyal Customer,51,Business Travel,Business,422,3,3,3,3,2,5,5,5,5,5,5,5,5,5,0,12,Satisfied
4667,128319,Female,Loyal Customer,52,Business Travel,Business,3093,4,4,4,4,2,4,4,5,5,5,5,5,5,5,0,0,Satisfied
14582,9622,Male,Loyal Customer,41,Business Travel,Business,3602,0,0,0,1,2,4,4,5,5,5,5,3,5,5,1,0,Satisfied
60961,45387,Male,Loyal Customer,11,Personal Travel,Eco Plus,222,1,3,0,3,2,0,2,2,1,3,2,2,4,2,0,0,Neutral or Dissatisfied
84001,80960,Male,Loyal Customer,55,Business Travel,Business,3784,3,3,3,3,4,5,5,4,4,4,4,3,4,3,47,38,Satisfied
52714,1069,Female,Loyal Customer,67,Personal Travel,Eco,282,5,5,5,3,3,5,4,4,4,5,2,5,4,3,2,0,Satisfied
54217,28248,Female,Loyal Customer,23,Business Travel,Business,1542,3,3,3,3,4,4,4,4,4,5,4,3,4,4,0,4,Satisfied
41444,26595,Female,Loyal Customer,49,Business Travel,Business,515,1,1,1,1,1,1,4,4,4,4,4,2,4,4,0,0,Satisfied
37060,109705,Female,Loyal Customer,51,Business Travel,Business,587,4,4,4,4,2,5,4,5,5,5,5,4,5,3,0,0,Satisfied
11452,129758,Female,Loyal Customer,,Business Travel,Eco,447,4,4,4,4,1,2,3,4,4,4,4,5,4,4,0,0,Satisfied
29768,74246,Female,Disloyal Customer,41,Business Travel,Business,1014,5,5,5,3,2,5,2,2,3,5,3,4,4,2,0,0,Satisfied
55559,75333,Female,Loyal Customer,50,Business Travel,Business,3845,5,5,5,5,5,5,5,3,1,4,5,5,1,5,0,3,Satisfied
21823,49077,Female,Loyal Customer,32,Business Travel,Eco,109,5,5,5,5,5,5,5,5,4,4,2,3,5,5,0,0,Satisfied
85932,8550,Male,Loyal Customer,41,Business Travel,Business,2665,2,2,2,2,2,5,4,4,4,4,4,5,4,5,7,8,Satisfied
36994,74452,Male,Loyal Customer,32,Business Travel,Business,1235,,3,4,3,5,5,5,5,4,3,5,5,5,5,42,17,Satisfied
89970,111048,Male,Loyal Customer,33,Business Travel,Business,2304,3,3,4,3,4,4,4,4,4,1,2,2,4,4,0,0,Satisfied
80439,118873,Female,Loyal Customer,51,Business Travel,Business,1136,2,2,2,2,3,5,4,5,5,5,5,4,5,3,2,0,Satisfied
80576,30025,Male,Loyal Customer,33,Business Travel,Business,539,4,4,4,4,5,5,5,5,2,3,1,4,4,5,0,0,Satisfied
13451,21235,Male,Loyal Customer,66,Personal Travel,Eco,317,3,3,3,4,2,3,2,2,5,3,4,3,3,2,28,10,Neutral or Dissatisfied
39671,49161,Male,Loyal Customer,41,Business Travel,Business,308,4,4,4,4,2,2,5,4,4,4,4,1,4,3,0,0,Satisfied
34811,53823,Male,Loyal Customer,,Business Travel,Business,224,2,2,2,2,1,5,3,3,3,4,3,3,3,1,0,2,Satisfied
53181,122312,Female,Loyal Customer,36,Business Travel,Business,573,3,3,4,3,4,5,4,5,5,5,5,4,5,3,4,0,Satisfied
1432,89220,Male,Loyal Customer,24,Personal Travel,Eco,1947,5,5,5,1,1,5,1,1,5,4,4,3,5,1,9,2,Satisfied
22950,27911,Male,Loyal Customer,33,Personal Travel,Eco,2311,4,4,4,2,1,4,1,1,4,2,4,3,5,1,0,0,Satisfied
97787,67796,Female,Disloyal Customer,13,Business Travel,Business,1205,0,5,0,2,3,0,3,3,3,2,4,4,4,3,9,1,Satisfied
57403,123306,Female,Disloyal Customer,45,Business Travel,Business,328,5,5,5,4,2,5,,2,4,4,5,3,5,2,0,3,Satisfied
68589,101825,Female,Loyal Customer,22,Personal Travel,Eco,1521,4,4,4,4,,4,5,1,3,2,4,1,4,1,0,0,Satisfied
94675,97213,Male,Loyal Customer,43,Business Travel,Business,1525,4,4,5,4,5,5,5,5,5,5,5,5,5,5,223,210,Satisfied
79394,33979,Male,Disloyal Customer,27,Business Travel,Eco,1598,5,5,5,3,3,5,1,3,1,4,4,3,3,3,48,76,Satisfied
82149,5488,Female,Loyal Customer,45,Business Travel,Business,910,4,4,4,4,2,4,4,4,4,4,4,4,4,5,0,2,Satisfied
23535,46780,Female,Loyal Customer,57,Business Travel,Business,737,4,4,4,4,2,5,5,4,4,4,4,3,4,3,0,15,Satisfied
3021,84332,Female,Loyal Customer,60,Business Travel,Business,3380,4,4,4,4,5,4,5,3,3,3,3,5,3,4,0,0,Satisfied
91442,85690,Female,Loyal Customer,,Business Travel,Business,1547,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0,Satisfied
59733,110997,Male,Loyal Customer,51,Business Travel,Business,1820,3,3,3,3,3,5,5,4,4,4,4,3,4,3,5,1,Satisfied
67910,118437,Female,Loyal Customer,27,Business Travel,Business,3720,,3,3,3,4,4,4,4,5,3,5,3,4,4,6,0,Satisfied
65968,32162,Male,Loyal Customer,64,Business Travel,Business,2308,2,2,2,2,5,3,5,4,4,4,5,3,4,3,0,4,Satisfied
65268,121939,Male,Loyal Customer,70,Personal Travel,Eco,2282,3,0,3,2,3,1,5,2,1,5,4,5,1,5,0,14,Neutral or Dissatisfied
79414,48566,Male,Loyal Customer,15,Personal Travel,Eco,844,5,4,5,3,4,5,4,4,5,3,5,3,5,4,0,0,Satisfied
62395,75548,Female,Loyal Customer,54,Business Travel,Business,3460,4,4,4,4,2,4,5,4,4,4,4,5,4,5,0,0,Satisfied
67656,114410,Female,Loyal Customer,45,Business Travel,Business,2370,1,1,1,1,3,4,4,5,5,5,5,5,5,4,13,10,Satisfied
103127,1860,Male,Loyal Customer,39,Business Travel,Business,2609,5,5,3,5,5,4,5,4,4,4,4,5,4,4,44,42,Satisfied
41542,17508,Male,Loyal Customer,49,Business Travel,Eco,352,4,2,2,2,4,4,4,4,1,3,3,3,4,4,0,0,Satisfied
3209,94135,Male,Disloyal Customer,21,Business Travel,Business,248,5,0,5,4,4,0,4,4,3,4,5,4,5,4,20,22,Satisfied
85064,20168,Male,Loyal Customer,26,Business Travel,Eco,403,0,5,0,5,4,0,4,4,4,4,2,3,2,4,88,69,Satisfied
42273,108581,Female,Disloyal Customer,24,Business Travel,Eco,696,,4,4,4,1,4,1,1,3,4,4,5,5,1,0,0,Satisfied
51758,106267,Female,Loyal Customer,37,Personal Travel,Eco,1500,4,3,4,4,4,4,4,4,1,3,3,2,4,4,0,0,Satisfied
63748,107500,Female,Loyal Customer,59,Personal Travel,Eco,711,5,3,5,4,3,2,,3,3,5,4,3,3,4,21,24,Satisfied
22905,18441,Female,Loyal Customer,41,Business Travel,Business,201,0,5,0,4,2,4,4,2,2,2,2,3,2,5,0,0,Satisfied
30423,13661,Female,Loyal Customer,52,Business Travel,Business,2703,4,4,4,4,3,3,2,5,5,5,5,1,5,3,9,8,Satisfied
37093,99648,Male,Loyal Customer,33,Business Travel,Business,1670,5,5,5,5,4,4,4,4,1,3,4,4,1,4,0,0,Satisfied
42325,35951,Female,Disloyal Customer,23,Business Travel,Eco,231,0,0,0,3,3,0,3,3,5,4,4,1,2,3,0,0,Satisfied
71372,35259,Male,Loyal Customer,39,Business Travel,Business,1725,1,1,4,1,4,2,4,4,4,4,4,4,4,3,0,0,Satisfied
59266,118021,Male,Loyal Customer,59,Business Travel,Business,3672,2,2,2,2,5,5,4,5,5,5,5,4,5,4,1,0,Satisfied
13791,69795,Male,Loyal Customer,56,Business Travel,Business,1738,4,4,4,4,2,5,5,5,5,5,5,3,5,3,0,0,Satisfied
23292,116806,Female,Loyal Customer,40,Business Travel,Business,337,4,4,4,4,5,4,4,5,5,5,5,5,5,4,37,17,Satisfied
62162,95850,Male,Disloyal Customer,23,Business Travel,Business,580,5,2,5,1,,5,4,4,5,5,5,4,5,4,19,11,Satisfied
28358,98334,Female,Loyal Customer,53,Business Travel,Business,1189,3,3,5,3,3,4,5,5,5,5,5,3,5,4,0,7,Satisfied
97812,44670,Female,Loyal Customer,64,Business Travel,Eco,268,5,5,5,5,4,4,2,5,5,5,5,4,5,2,0,0,Satisfied
101775,127026,Female,Loyal Customer,34,Business Travel,Business,3287,2,2,2,2,3,5,,4,4,4,4,5,4,4,0,0,Satisfied
21539,43645,Male,Loyal Customer,33,Business Travel,Business,1609,3,5,3,3,5,5,5,5,4,3,4,4,4,5,0,0,Satisfied
57808,10239,Female,Loyal Customer,60,Personal Travel,Business,458,0,4,0,4,4,3,4,3,3,0,3,1,3,4,20,4,Satisfied
20078,29014,Female,Loyal Customer,70,Business Travel,Business,3405,5,5,5,5,4,5,3,4,4,4,4,5,4,1,0,0,Satisfied
70004,101454,Male,Disloyal Customer,22,Business Travel,Business,345,4,0,4,3,3,4,2,3,3,2,5,5,4,3,116,113,Satisfied
22759,120876,Female,Loyal Customer,45,Business Travel,Business,1013,5,5,5,5,3,5,5,2,2,2,2,4,2,5,0,0,Satisfied
74697,1916,Male,Loyal Customer,34,Business Travel,Business,351,2,2,2,2,3,4,5,5,5,5,5,3,5,5,0,0,Satisfied
60466,24712,Male,Loyal Customer,43,Business Travel,Eco,549,5,1,1,1,5,5,5,5,2,3,1,3,1,5,0,0,Satisfied
1118,96698,Female,Loyal Customer,58,Business Travel,Business,696,4,4,3,4,4,5,4,4,4,5,4,5,4,5,126,116,Satisfied
86320,57472,Female,Loyal Customer,37,Business Travel,Business,680,5,5,5,5,2,4,5,5,5,5,5,4,5,5,13,10,Satisfied
57993,51904,Male,Loyal Customer,37,Business Travel,Eco,201,4,5,5,5,4,4,4,4,4,2,3,5,1,4,8,0,Satisfied
48283,59971,Female,Loyal Customer,44,Business Travel,Eco,665,5,2,2,2,3,2,4,5,5,5,5,3,5,4,0,0,Satisfied
57241,18200,Male,Loyal Customer,18,Business Travel,Business,228,3,3,3,3,5,5,5,5,5,2,2,2,5,5,0,0,Satisfied
103166,31088,Female,Loyal Customer,60,Business Travel,Eco,1014,4,5,2,5,1,2,5,4,4,4,4,1,4,5,0,0,Satisfied
72737,42974,Female,Loyal Customer,26,Business Travel,Eco,192,5,4,4,4,5,4,3,5,5,4,4,4,3,5,0,8,Satisfied
63855,56565,Female,Disloyal Customer,19,Business Travel,Business,1023,5,0,5,1,1,5,4,1,3,5,5,4,4,1,0,0,Satisfied
93830,88209,Male,Disloyal Customer,37,Business Travel,Business,404,5,5,5,1,1,5,1,1,4,5,4,5,5,1,0,0,Satisfied
86855,68680,Female,Loyal Customer,49,Business Travel,Eco,237,4,5,5,5,1,3,1,4,4,4,4,1,4,4,84,75,Satisfied
35623,89877,Male,Loyal Customer,35,Business Travel,Business,1501,3,3,2,3,2,4,4,5,5,5,5,3,5,4,3,0,Satisfied
76486,49546,Male,Loyal Customer,39,Business Travel,Business,153,3,3,3,3,4,5,1,3,3,4,4,4,3,3,0,1,Satisfied
10889,80284,Male,Loyal Customer,31,Business Travel,Business,3188,5,5,5,5,4,4,4,4,4,4,4,5,4,4,0,3,Satisfied
50729,118226,Female,Loyal Customer,57,Personal Travel,Business,1587,2,4,2,5,5,5,5,4,4,2,4,3,4,5,0,13,Neutral or Dissatisfied
95734,122634,Female,Disloyal Customer,44,Business Travel,Business,728,4,4,4,5,4,4,4,4,4,2,5,5,4,4,0,0,Satisfied
103560,16245,Male,Loyal Customer,58,Business Travel,Eco,748,5,4,4,4,5,5,5,5,5,2,4,4,4,5,0,0,Satisfied
78035,109160,Female,Loyal Customer,36,Business Travel,Business,2041,4,4,4,4,2,4,4,4,4,4,4,5,4,4,6,6,Satisfied
29940,49817,Male,Loyal Customer,32,Business Travel,Business,3713,0,3,0,4,5,4,4,5,4,1,4,3,3,5,0,0,Satisfied
39264,42088,Male,Loyal Customer,36,Business Travel,Business,898,3,3,3,3,3,5,5,5,5,5,5,5,5,5,0,0,Satisfied
10259,121336,Female,Loyal Customer,41,Business Travel,Business,2231,2,2,2,2,5,4,5,4,4,4,4,4,4,3,0,0,Satisfied
39778,79676,Female,Loyal Customer,16,Personal Travel,Eco,712,5,3,5,4,3,5,4,3,4,3,5,3,1,3,1,0,Satisfied
84236,113316,Female,Loyal Customer,41,Business Travel,Business,3277,3,5,3,3,5,4,4,3,3,3,3,3,3,5,87,84,Satisfied
62439,106813,Female,Loyal Customer,46,Business Travel,Business,1488,2,2,2,2,3,5,5,5,5,5,5,5,5,3,0,10,Satisfied
84508,40056,Male,Loyal Customer,34,Business Travel,Eco Plus,866,4,5,5,5,4,4,4,4,1,2,4,2,4,4,0,0,Satisfied
23258,5710,Female,Loyal Customer,63,Personal Travel,Eco,299,0,4,0,4,3,4,4,1,1,0,1,3,1,4,12,0,Satisfied
35296,126062,Female,Loyal Customer,57,Business Travel,Business,631,4,4,4,4,5,4,5,4,4,4,4,3,4,3,0,6,Satisfied
54066,112738,Female,Disloyal Customer,44,Business Travel,Business,671,2,2,2,3,4,2,4,4,3,5,4,3,4,4,0,0,Satisfied
63212,12318,Female,Loyal Customer,43,Business Travel,Eco,201,5,3,3,3,5,2,4,5,5,5,5,5,5,5,0,0,Satisfied
44772,42473,Male,Loyal Customer,59,Business Travel,Business,3644,5,5,5,5,1,3,4,4,4,4,4,3,4,1,24,12,Satisfied
100089,99143,Male,Loyal Customer,,Business Travel,Business,181,2,2,2,2,3,4,5,5,5,5,5,4,5,3,6,0,Satisfied
90740,22275,Male,Loyal Customer,47,Business Travel,Eco,143,5,1,1,1,5,5,5,5,5,4,3,3,2,5,17,11,Satisfied
35624,4161,Male,Loyal Customer,28,Personal Travel,Eco,431,0,4,0,2,2,0,3,2,3,2,4,3,4,2,0,0,Satisfied
14154,58296,Male,Loyal Customer,49,Business Travel,Business,413,,1,1,1,5,5,5,4,4,4,4,4,4,4,0,8,Satisfied
42275,47341,Female,Loyal Customer,36,Business Travel,Business,2577,3,3,3,3,5,3,5,4,4,4,4,2,4,4,0,0,Satisfied
7630,44555,Male,Loyal Customer,49,Business Travel,Eco Plus,157,4,5,5,5,4,4,4,4,4,2,1,4,1,4,0,0,Satisfied
69977,6096,Male,Loyal Customer,30,Personal Travel,Eco Plus,693,1,4,1,3,5,1,4,5,4,2,5,4,5,5,8,38,Neutral or Dissatisfied
93986,93295,Female,Disloyal Customer,52,Business Travel,Business,564,5,5,5,5,3,5,3,3,5,3,5,3,5,3,32,36,Satisfied
66127,72761,Male,Loyal Customer,24,Business Travel,Business,3645,1,4,1,1,4,4,4,4,5,2,4,3,5,4,0,0,Satisfied
97930,14304,Male,Loyal Customer,39,Business Travel,Eco,175,4,5,2,5,4,4,4,4,3,5,3,1,1,4,0,0,Satisfied
32565,91993,Female,Disloyal Customer,40,Business Travel,Business,236,4,4,4,4,3,4,3,3,5,2,1,4,3,3,0,0,Satisfied
65497,57626,Male,Loyal Customer,57,Business Travel,Business,3263,5,5,5,5,3,4,4,5,5,5,5,5,5,4,1,0,Satisfied
56157,58862,Female,Loyal Customer,46,Business Travel,Business,888,1,1,1,1,5,4,4,4,4,5,4,3,4,5,10,20,Satisfied
36751,30569,Female,Loyal Customer,48,Business Travel,Eco,628,4,5,5,5,4,2,2,4,4,4,4,3,4,1,38,30,Satisfied
61070,64961,Female,Disloyal Customer,40,Business Travel,Business,354,4,3,3,1,4,3,4,4,3,5,3,3,5,4,0,0,Satisfied
10416,9176,Male,Loyal Customer,63,Personal Travel,Eco,416,4,5,4,3,4,4,4,4,4,2,2,3,5,4,0,0,Satisfied
101991,80335,Female,Loyal Customer,27,Business Travel,Eco Plus,746,1,2,2,2,1,1,1,1,2,1,3,2,4,1,0,0,Neutral or Dissatisfied
84616,91549,Female,Disloyal Customer,39,Business Travel,Eco,280,2,4,2,2,2,2,2,2,1,3,3,1,5,2,9,0,Neutral or Dissatisfied
101804,79555,Female,Loyal Customer,57,Business Travel,Business,1816,4,4,4,4,3,4,5,4,4,4,4,5,4,3,0,0,Satisfied
28863,37233,Male,Loyal Customer,85,Business Travel,Business,2078,1,1,5,1,5,4,4,3,4,5,5,4,4,4,82,76,Satisfied
57348,98145,Female,Loyal Customer,,Business Travel,Business,562,5,5,5,5,3,5,4,4,4,4,4,5,4,3,3,0,Satisfied
12364,102748,Male,Loyal Customer,49,Business Travel,Business,3259,4,4,4,4,5,4,4,5,5,5,5,5,5,3,0,0,Satisfied
53102,129681,Male,Disloyal Customer,37,Business Travel,Business,337,5,5,5,5,2,5,2,2,5,4,4,5,5,2,0,0,Satisfied
41050,16952,Male,Loyal Customer,61,Business Travel,Eco,116,4,5,5,5,4,4,4,4,5,1,1,3,5,4,0,2,Satisfied
88795,62182,Female,Loyal Customer,56,Business Travel,Business,2565,4,4,4,4,2,5,4,4,4,4,4,5,4,4,4,0,Satisfied
102378,75143,Female,Loyal Customer,46,Business Travel,Business,1846,5,5,3,5,4,3,4,5,5,5,5,3,5,4,0,0,Satisfied
99348,126700,Female,Loyal Customer,52,Business Travel,Business,2402,1,1,1,1,2,3,4,4,4,4,4,5,4,5,0,8,Satisfied
70466,48710,Female,Loyal Customer,41,Business Travel,Business,1791,0,4,0,1,2,4,5,3,3,3,3,5,3,3,0,0,Satisfied
95635,82595,Female,Loyal Customer,50,Business Travel,Business,3191,4,3,4,4,3,4,5,2,2,2,2,3,2,3,0,0,Satisfied
12226,60411,Female,Loyal Customer,38,Business Travel,Business,1452,2,2,2,2,3,4,5,5,5,5,5,4,5,3,41,40,Satisfied
27264,106743,Female,Loyal Customer,55,Business Travel,Business,1694,3,3,3,3,,5,4,4,4,4,4,3,4,5,9,15,Satisfied
35790,59493,Male,Loyal Customer,23,Personal Travel,Eco,901,3,5,3,2,2,3,2,2,5,4,2,4,4,2,29,7,Neutral or Dissatisfied
71714,44876,Male,Loyal Customer,41,Personal Travel,Eco,315,4,4,4,3,4,5,5,2,5,4,4,5,2,5,135,136,Satisfied
93410,54058,Female,Loyal Customer,32,Business Travel,Business,1416,4,4,4,4,1,2,1,1,1,2,5,2,5,1,82,81,Satisfied
17426,126862,Male,Loyal Customer,12,Personal Travel,Eco,2125,5,1,5,3,2,5,2,2,3,3,3,1,4,2,37,21,Satisfied
21241,123670,Male,Loyal Customer,50,Business Travel,Business,214,3,3,3,3,2,4,5,4,4,4,5,5,4,4,47,38,Satisfied
11518,38321,Male,Loyal Customer,50,Business Travel,Business,2334,1,1,1,1,3,5,4,4,4,4,4,5,4,3,0,12,Satisfied
43677,72395,Female,Loyal Customer,23,Business Travel,Business,3612,1,1,1,1,5,5,5,5,5,4,4,4,5,5,0,0,Satisfied
83362,129854,Female,Loyal Customer,69,Personal Travel,Eco,337,3,5,3,5,1,5,2,4,4,3,4,3,4,4,41,48,Neutral or Dissatisfied
22248,58854,Female,Disloyal Customer,40,Business Travel,Business,888,2,3,3,3,2,3,5,2,4,3,3,3,3,2,0,0,Neutral or Dissatisfied
29628,55050,Female,Loyal Customer,49,Business Travel,Business,1379,2,4,5,4,1,3,3,2,2,2,2,3,2,4,0,0,Neutral or Dissatisfied
17100,128926,Female,Disloyal Customer,25,Business Travel,Business,414,5,0,5,1,4,5,4,4,4,4,4,3,5,4,0,0,Satisfied
1315,28061,Male,Loyal Customer,55,Business Travel,Business,2607,5,5,5,5,4,4,4,1,5,3,1,4,3,4,0,0,Satisfied
74991,50443,Male,Disloyal Customer,23,Business Travel,Eco,89,4,0,4,1,4,4,4,4,1,3,4,1,5,4,13,4,Satisfied
51863,37296,Male,Loyal Customer,35,Business Travel,Business,1912,5,5,5,5,1,4,5,5,5,5,5,2,5,2,0,4,Satisfied
95629,2906,Female,Loyal Customer,14,Personal Travel,Eco,491,4,5,3,1,3,3,3,3,4,2,4,5,5,3,0,0,Satisfied
22806,33358,Male,Disloyal Customer,26,Business Travel,Eco,1135,2,2,2,4,4,2,4,4,1,2,3,2,4,4,2,0,Neutral or Dissatisfied
87537,90734,Female,Loyal Customer,53,Business Travel,Business,2432,2,2,2,2,5,5,4,2,2,2,2,5,2,5,4,8,Satisfied
103448,59262,Male,Loyal Customer,43,Business Travel,Business,4963,4,4,5,4,4,4,4,3,4,3,5,4,5,4,60,39,Satisfied
8125,54664,Male,Loyal Customer,39,Business Travel,Business,861,1,1,1,1,3,1,1,5,5,5,5,4,5,4,0,0,Satisfied
6782,15522,Female,Loyal Customer,54,Business Travel,Eco Plus,306,5,3,3,3,5,1,1,4,4,5,4,2,4,5,9,4,Satisfied
12173,11459,Male,Loyal Customer,39,Business Travel,Business,3581,5,5,5,5,4,4,5,5,5,5,5,5,5,5,2,0,Satisfied
76065,26931,Male,Loyal Customer,41,Business Travel,Eco Plus,1660,4,3,3,3,4,4,4,4,1,4,3,4,3,4,8,7,Satisfied
5543,30274,Male,Loyal Customer,52,Business Travel,Eco,1024,3,3,3,3,4,3,4,4,4,5,3,1,1,4,0,0,Satisfied
59482,63801,Male,Loyal Customer,59,Business Travel,Business,1721,4,4,4,4,3,4,4,5,5,5,5,4,5,3,0,0,Satisfied
16297,54796,Female,Loyal Customer,22,Business Travel,Business,3677,1,1,3,1,4,5,4,4,5,3,3,5,3,4,7,0,Satisfied
95303,114049,Male,Loyal Customer,40,Business Travel,Business,3032,2,2,2,2,3,5,4,4,4,4,4,3,4,3,53,36,Satisfied
87377,10175,Male,Disloyal Customer,22,Business Travel,Eco,166,4,0,4,1,2,4,2,2,4,3,4,4,5,2,0,0,Satisfied
91864,27028,Male,Loyal Customer,32,Business Travel,Eco Plus,867,0,0,0,3,2,0,1,2,5,1,5,1,3,2,0,0,Satisfied
46885,82124,Female,Loyal Customer,41,Business Travel,Business,2519,5,5,5,5,2,4,4,3,3,4,3,3,3,3,3,0,Satisfied
78770,128020,Female,Loyal Customer,36,Business Travel,Business,1440,2,2,4,2,3,4,4,5,5,5,5,4,5,4,0,0,Satisfied
69770,104712,Male,Loyal Customer,46,Business Travel,Business,1829,5,5,5,5,2,5,4,5,5,5,5,4,5,5,50,26,Satisfied
60293,80801,Female,Loyal Customer,32,Business Travel,Business,2195,4,4,4,4,5,5,5,5,5,4,5,3,5,5,0,0,Satisfied
81654,17977,Male,Loyal Customer,42,Business Travel,Business,332,1,1,1,1,2,4,4,5,5,5,5,4,5,3,0,29,Satisfied
92707,111267,Female,Loyal Customer,34,Business Travel,Business,459,4,4,2,4,2,4,4,5,5,5,5,5,5,4,0,0,Satisfied
58100,51885,Female,Loyal Customer,,Business Travel,Business,1917,1,1,1,1,4,4,4,4,5,3,3,4,5,4,2,3,Satisfied
19947,11721,Male,Loyal Customer,45,Business Travel,Business,1847,,4,4,4,4,4,5,4,4,4,4,3,4,3,0,5,Satisfied
63819,126105,Male,Disloyal Customer,52,Business Travel,Eco,600,,2,1,3,3,1,3,3,2,4,3,4,4,3,2,9,Neutral or Dissatisfied
36515,52571,Female,Loyal Customer,44,Business Travel,Eco,119,4,3,3,3,4,4,5,4,4,4,4,3,4,4,0,0,Satisfied
51603,28341,Male,Disloyal Customer,21,Business Travel,Eco,867,5,5,5,4,5,5,5,5,3,5,5,4,2,5,0,0,Satisfied
62271,81271,Female,Loyal Customer,60,Business Travel,Business,1020,4,5,4,4,3,5,4,4,4,4,4,4,4,4,0,0,Satisfied
61997,61373,Female,Loyal Customer,57,Business Travel,Business,679,3,3,3,3,2,4,5,5,5,5,5,3,5,5,1,0,Satisfied
49761,94238,Male,Loyal Customer,31,Business Travel,Business,2125,1,1,1,1,4,4,,4,4,3,4,4,5,4,126,122,Satisfied
24859,89381,Female,Loyal Customer,53,Business Travel,Business,151,2,2,2,2,4,5,5,5,5,5,4,4,5,4,0,6,Satisfied
51994,58183,Female,Loyal Customer,,Business Travel,Business,925,4,4,2,4,4,4,4,5,5,5,5,3,5,3,0,6,Satisfied
97472,90370,Male,Loyal Customer,56,Business Travel,Business,3319,3,3,3,3,2,4,5,4,4,4,4,5,4,3,0,0,Satisfied
46371,126033,Male,Loyal Customer,39,Business Travel,Business,2751,1,4,1,1,3,5,5,4,4,4,4,5,4,4,0,5,Satisfied
40775,33410,Male,Loyal Customer,23,Business Travel,Eco,2399,4,4,4,4,4,4,5,4,3,2,3,4,3,4,0,5,Satisfied
97558,119022,Male,Loyal Customer,39,Business Travel,Business,1460,5,5,5,5,2,4,5,4,4,4,4,4,4,3,0,14,Satisfied
49074,63179,Male,Loyal Customer,59,Business Travel,Business,447,1,1,1,1,5,5,4,5,5,5,5,4,5,5,0,5,Satisfied
30515,99566,Male,Loyal Customer,39,Business Travel,Business,2275,1,1,1,1,2,5,4,2,2,2,2,4,2,3,7,9,Satisfied
70349,30889,Male,Loyal Customer,54,Business Travel,Business,841,5,1,5,5,2,4,4,4,4,4,4,4,4,3,0,14,Satisfied
96611,39977,Male,Loyal Customer,50,Business Travel,Business,1979,3,3,4,3,1,1,5,3,3,3,3,2,3,1,0,0,Satisfied
94143,68741,Female,Loyal Customer,43,Business Travel,Business,185,3,3,3,3,2,3,3,5,5,4,3,4,5,5,0,23,Satisfied
82086,57559,Male,Loyal Customer,55,Business Travel,Business,1597,5,5,5,5,2,5,4,5,5,5,5,3,5,3,4,9,Satisfied
18047,72952,Male,Loyal Customer,42,Business Travel,Business,1992,2,2,2,2,5,5,4,4,4,4,4,5,4,4,0,0,Satisfied
7958,115126,Female,Loyal Customer,57,Business Travel,Business,308,0,0,0,1,5,4,5,4,4,4,4,5,4,4,57,55,Satisfied
66838,78991,Male,Loyal Customer,54,Business Travel,Business,377,3,3,5,3,4,4,4,4,4,4,4,4,4,3,0,0,Satisfied
60029,64849,Female,Loyal Customer,68,Business Travel,Business,190,0,5,0,2,3,4,5,4,4,4,2,5,4,3,0,0,Satisfied
81943,38047,Female,Loyal Customer,52,Business Travel,Business,2021,2,2,2,2,1,3,4,2,2,2,2,2,2,5,60,58,Satisfied
